Id,Sales
1,4091.79822066057
24825,4540.17196217074
5993,3512.94463989015
37665,5005.43014182318
18833,3696.72195571596
12841,5265.32963977759
19689,3380.89706511037
857,4347.60008579235
15409,4812.14936786746
38521,5615.84217677311
13697,5214.32999317691
7705,3628.46410271661
39377,5081.62754973203
20545,3573.70098225511
1713,4663.99759603273
16265,4261.15269970745
33385,4487.16725946866
27393,4649.65423132661
2569,5082.08320426267
40233,4805.84201091364
21401,4049.92571862525
35953,4525.4451913548
34241,4115.8734120668
3425,4375.80467604864
22257,3820.30141729111
9417,4089.33604454481
30817,3614.45552704513
10273,4503.75813551331
35097,4469.29011258781
23113,4154.98587922306
4281,4180.40165901705
14553,5590.40769725466
8561,3935.15948645031
29961,3310.96546634651
25681,4831.78938516611
5137,3589.88642318282
23969,4446.67580466307
36809,4737.86282219035
17977,3543.33289697343
26537,5394.05394595292
11985,4779.14947806187
6849,3657.12221359554
17121,3850.43386496791
29105,3875.14032802758
32529,3954.25626950854
11129,4428.79518049611
31673,3582.45944635003
28249,4284.51947641942
23970,7618.56572168219
1714,9080.36090345417
24826,8246.17345175869
18834,5590.05577112404
38522,9488.2343435608
5994,5696.23128137543
35954,7686.24025374405
2,7345.87249781252
39378,4236.74115494117
4282,3813.93288954196
29106,5819.8682410742
8562,5922.13241608774
9418,3338.34885265874
25682,8835.98817265051
19690,5382.222861108
34242,4021.6913958228
16266,4379.80106167508
22258,3611.48115560947
26538,9844.82944509622
20546,4900.91493260214
10274,4076.53403164568
30818,5703.68521188945
37666,8440.30036444475
33386,3914.06347865686
14554,12246.1759114031
858,8177.49182098617
21402,3559.84264835
2570,9866.58123695754
11130,7548.17448631473
5138,5636.03541786376
40234,4626.14073556128
32530,5767.87052209839
36810,8163.25432668052
11986,7756.12099859037
15410,4164.19922375575
35098,7429.33529163444
29962,5205.90137162673
23114,7183.97551524261
17978,5512.23731836618
31674,5773.38027683826
28250,3726.33845511318
6850,5915.45372569233
13698,8947.38957163024
27394,3697.87174816212
7706,5970.7063070502
17122,6157.59568492964
12842,8422.29508163411
3426,3662.98436107565
4283,6349.40724770826
23971,10791.9638343813
24827,10883.2345341177
1715,11381.0759574249
8563,8957.08927769983
5995,7965.73733101365
29107,10483.9897571523
38523,14774.7461240345
34243,7524.55411085719
22259,6800.37855963581
35955,10963.4861987244
3,8991.884379117
20547,8391.53648238178
39379,5016.39484316301
16267,7830.43014038586
26539,14500.9569213363
23115,10803.3023486534
18835,9343.64799565612
25683,12614.0645790056
37667,12326.7502267709
859,9604.51395328736
17123,10265.7003110286
5139,8312.48198857443
19691,9220.03805048475
9419,3685.46866794137
7707,8809.35500597725
11987,9365.00710021426
10275,6402.40715074915
35099,11308.5914817418
33387,4862.05365902045
14555,15436.9741865468
21403,4551.2376215998
2571,12907.4473197677
11131,9625.85418150284
29963,8716.96482489487
15411,4985.127260344
28251,7174.69688003266
32531,10246.6449764002
13699,12642.8265409066
36811,11052.7491665559
30819,9238.13597836198
40235,7944.34067834325
6851,8184.5535218624
12843,10875.2137393667
27395,4586.66562174328
17979,9384.11450540079
3427,3786.34277397343
31675,9861.72663478451
860,7072.93358992582
24828,6789.2118416334
5996,6141.36570235908
4284,3501.52572880199
26540,9180.9707477361
23972,7591.24160946367
1716,8216.47331978053
28252,3370.53418978169
4,7584.23601459181
23116,6122.67262329763
37668,7468.88862477597
16268,3864.55303501143
35956,7538.61966341563
11132,6399.34839229719
19692,4837.72007574446
5140,5412.1952162679
22260,3185.52617878132
32532,5555.49407181066
11988,7848.89192393263
30820,5055.91554859083
39380,3717.10067803101
10276,3504.20230631434
33388,3583.05755057497
14556,10467.9931483636
40236,3627.15249694777
25684,7595.25392060179
6852,5410.9615372342
17124,5334.9284050768
34244,3399.15905965087
15412,4169.61691202695
3428,3502.86543275361
20548,4742.53811600577
9420,3329.2880959863
17980,5754.1273575431
21404,3437.49080061405
35100,6360.6090108448
7708,5494.65692577518
8564,5796.40073825827
29108,5322.9527974206
2572,9781.1673138891
29964,5351.09432067701
36812,6783.25038585539
38524,9147.16257584491
27396,3403.14985240322
13700,8749.84241352892
31676,5248.31129576828
12844,7731.6877458603
18836,5056.80299413941
16269,6695.91643475439
23973,8003.27441556737
4285,6197.77027613155
11989,8071.90947536875
