Id,Sales
1,4051.50996649502
24825,4570.09197941454
5993,3515.97874770436
37665,5013.35731301522
18833,3564.96392504213
12841,5355.81774702868
19689,3364.5075941818
857,4296.57667810943
15409,4472.50998829755
38521,5483.51001444733
13697,5080.80844378302
7705,3686.81542333895
39377,5044.93185117832
20545,3469.9762107069
1713,4671.08115003121
16265,4415.96262550194
33385,4345.66794409007
27393,4492.82503260506
2569,5019.36718376423
40233,4907.1176787594
21401,4075.68250852489
35953,4543.61191886288
34241,4187.92922010092
3425,4339.71935942947
22257,3919.66802961839
9417,3810.34003738134
30817,3622.0732042628
10273,4399.39713259867
35097,4475.7748768789
23113,4228.33525622877
4281,4169.50554602734
14553,5869.06442321731
8561,3970.20629452943
29961,3284.74655491922
25681,4787.09734360993
5137,3603.86168353049
23969,4396.82540186098
36809,4837.75699238977
17977,3486.20079714757
26537,5371.02734322662
11985,4702.81907913697
6849,3663.96637627763
17121,3842.07582216822
29105,3943.15947562931
32529,4007.69399178619
11129,4557.83256661582
31673,3597.47978801107
28249,4439.08128751181
23970,7544.75552019759
1714,9060.38543940667
24826,8220.35344821139
18834,5468.49832228037
38522,9865.65905509031
5994,5687.06181922428
35954,7594.46432724493
2,7229.01120445069
39378,4204.21193274208
4282,3859.20029101075
29106,6044.56872835606
8562,5857.05194860545
9418,3234.33334589021
25682,8866.76871625453
19690,5416.23890481444
34242,4052.04334049688
16266,4187.84532858256
22258,3512.72682132248
26538,10106.0672006009
20546,4969.15185633159
10274,4176.70271475715
30818,5948.56518467573
37666,8457.11796966387
33386,3763.63453661559
14554,12831.2253244566
858,8184.46765243905
21402,3409.41151396005
2570,9690.8437003413
11130,7463.46934857716
5138,5714.29298430083
40234,4634.86419925767
32530,5991.4552140573
36810,8204.58567444093
11986,7711.69196944566
15410,3917.32435206098
35098,7444.94822192821
29962,5096.82672396836
23114,7196.58763246115
17978,5512.41082957989
31674,5918.68768720815
28250,3741.54782971207
6850,5956.63332971218
13698,8833.01372749258
27394,3523.72842612332
7706,5980.98333852947
17122,6219.13016311785
12842,8592.91981607566
3426,3528.51164061496
4283,6183.05014293979
23971,10488.1502768189
24827,10896.1029738075
1715,11086.2802867531
8563,8902.59694053097
5995,7879.52534626938
29107,10427.0491267427
38523,14884.4714449579
34243,7338.95331273329
22259,6628.12877601586
35955,10832.532441977
3,8930.69588554898
20547,8651.90157839876
39379,4830.25947021803
16267,7611.3098610883
26539,14878.8083616433
23115,10666.4763264462
18835,9005.73715823148
25683,12342.7261122506
37667,12434.6046183064
859,9293.10405649784
17123,10443.79993805
5139,8360.81843120584
19691,9133.95470256803
9419,3624.93526609788
7707,8716.84842828387
11987,9527.41851414645
10275,6290.77678109067
35099,11243.3866760864
33387,4791.56525406243
14555,15739.5693969409
21403,4498.55859520869
2571,12586.1242746888
11131,9863.89021274965
29963,8372.48521070529
15411,4954.24355591459
28251,6800.70936898307
32531,10602.8598490881
13699,12885.295220209
36811,10893.4117038029
30819,9423.37203324641
40235,7893.19276552991
6851,8114.36481693574
12843,10872.3306039087
27395,4479.21732423543
17979,9238.0831117531
3427,3899.48447430758
31675,10016.1917142928
860,7088.96728052311
24828,6757.83878319691
5996,5921.52238366413
4284,3490.41694724369
26540,9224.44483060733
23972,7425.88515248085
1716,8114.9065940689
28252,3457.99752257942
4,7554.63515937321
23116,6003.31954374634
37668,7411.56333202757
16268,3874.44913004822
35956,7290.3673530152
11132,6240.89104419746
19692,4765.75656274292
5140,5296.71715096274
22260,3201.92973707022
32532,5686.63871940051
11988,7721.77544806516
30820,5099.30677690821
39380,4020.65955340343
10276,3399.34389540352
33388,3840.80059892737
14556,10587.0352919637
40236,3656.6931339262
25684,7547.52656327738
6852,5289.94635141106
17124,5353.09041737581
34244,3398.51707668016
15412,4483.39794304409
3428,3861.96967709583
20548,4690.97774486158
9420,3365.05327010058
17980,5609.07011526924
21404,3953.34354446692
35100,6211.19823775273
7708,5451.64497656969
8564,5849.1298202168
29108,5225.63258153838
2572,9625.97353372924
29964,5106.37911368961
36812,6688.40353299632
38524,9132.97032540979
27396,3892.3712866204
13700,8609.70479436279
31676,5252.46803137275
12844,7834.88271140039
18836,4916.12701153262
16269,6691.61319747765
23973,8068.97671724167
4285,6199.38435522322
11989,7903.12909049845
11133,7592.75503018242
861,7597.22464000854
23117,7584.97390264682
1717,8317.41488783676
5997,6072.07491038848
5,7207.19369360915
17125,6974.18983207764
34245,6409.54382619927
22261,5980.90917575887
21405,3590.04053061655
26541,11923.4801839885
9421,3270.21101062491
30821,6201.24727642997
10277,6311.92732818039
35101,7471.53203736973
33389,3721.23034742278
35957,7457.25733359635
5141,6102.23763310794
12845,8819.34248727642
6853,6282.16623910097
36813,7620.17180601997
20549,6171.00136568085
3429,3579.58310572011
32533,7170.6878395688
2573,10858.7238187408
8565,7296.5238776604
24829,8290.50989233339
29109,6764.21016656532
18837,6166.53544807797
25685,8887.86853123881
15413,3881.23337176332
40237,6734.01876026187
38525,11395.6741534344
7709,6390.06507478905
17981,6269.1170430017
39381,3770.69956027343
27397,3801.80424897958
29965,5806.59379743455
31677,6097.44342426
19693,6099.32807636665
14557,12368.6514675569
28253,6513.63814246512
13701,9448.21098581541
37669,8290.0196480253
24830,5508.81553149772
34246,4782.0405714622
35102,5774.20636764795
10278,4742.33907340119
20550,4577.36913334423
5142,5301.10436016182
16270,4797.51980153346
22262,4392.71292052191
15414,4703.53239313673
30822,4846.6713683904
11990,6090.10813706408
6,5641.20402192438
11134,5752.9090357096
8566,5724.99147076111
862,5846.74802158255
29966,4333.02246563031
13702,6483.81661920517
17126,5257.37520728708
26542,7331.18051459695
39382,5141.22118478047
1718,6698.35658989757
17982,4724.22956940824
33390,4774.04645337612
27398,4788.00612064835
29110,5323.15589397612
2574,7676.38621371007
19694,4566.73652514499
40238,5059.68826788718
35958,5738.22717423368
3430,4913.41732120953
28254,4787.24346697434
9422,4269.5057147149
32534,5566.35720436925
36814,5664.6700354777
18838,4720.89155839884
23118,5595.40103501848
4286,4852.04638788314
14558,7715.26752056351
38526,7310.97208396407
12846,6157.32551930726
6854,5139.92178784918
25686,6173.39157653439
21406,4511.92376835966
23974,5567.042164981
7710,5255.8358959803
37670,6220.86847563761
31678,5015.28007120303
5998,5136.4371034335
5143,6403.18886437214
22263,5639.76214507602
4287,5575.64585528113
26543,9968.38760153694
10279,5609.85664682791
24831,8819.62849087234
27399,4808.42358697563
29111,6908.05131663609
18839,7091.27333368799
23975,7831.59533392905
11135,7361.59090780138
25687,8445.80853270153
19695,6327.81726901864
30823,7337.53246550635
13703,9008.9673870544
15415,5322.4247826332
33391,4563.38353397909
9423,3211.36996868064
29967,6378.23346555699
17983,6672.27645845057
14559,12247.1920976478
35959,7838.92658263145
2575,9564.05488703399
8567,6812.19387660534
32535,7381.43230718377
6855,7065.96816713642
863,8395.93168969909
3431,3698.94074085725
39383,4692.49936188711
23119,7321.62797840852
21407,4844.26795254663
20551,6060.69324517654
40239,6092.48445423453
16271,6653.89674516729
7711,6659.73818314994
37671,8595.10017557905
12847,9211.88095184927
28255,5875.71316565897
31679,6950.11775017437
5999,6644.34561985134
36815,8909.44342367888
35103,7648.99336974059
17127,6928.58008647018
1719,8571.71071103005
11991,8113.12660500715
